2023|1|15|21|17|40|1|0|Tame Impala|Lost In Yesterday|The Slow Rush|4
2023|1|15|21|21|46|1|0||||4
2023|1|15|21|22|2|1|0|Molly Moore|Hate Myself|Hate Myself|4
2023|1|15|21|24|21|2|0|DJ Jazzy Jeff & The Fresh Prince|Ring My Bell|Homebase|4
2023|1|15|21|29|5|0|0||||4
2023|1|15|21|29|7|0|0|Nirvana|Smells Like Teen Spirit (Album Version)|Nevermind|4
2023|1|15|21|34|0|0|0||||4
2023|1|15|21|34|19|0|0|Madness|Our House|Madness|4
2023|1|15|21|37|29|1|0|Merle Haggard|I Think I'll Just Stay Here And Drink|Back To The Barrooms|4
2023|1|15|21|41|55|0|0|Baltimora|Tarzan Boy|Tarzan Boy: The World Of Baltimora|4
2023|1|15|21|45|35|0|0|K. Flay|I Like Myself (Most Of The Time)|Solutions|4
2023|1|15|21|49|38|0|0|Bruno Mars|24K Magic|24K Magic|4
2023|1|15|21|53|22|0|0|Missing Persons|Words|Spring Session M.|4
2023|1|15|21|57|35|1|0|JAWNY|adios|adios|4
2023|1|15|22|0|56|1|0|Death Cab For Cutie|Pepper|Pepper|4
2023|1|15|22|3|37|1|0||||4
2023|1|15|22|3|49|1|0|The Police|Message In A Bottle|The Very Best Of Sting And The Police|4
2023|1|15|22|8|25|0|0|Los Lobos|Kiko and the Lavender Moon|Kiko|3
2023|1|15|22|11|53|0|0|The Beatles|I Am The Walrus (Remastered 2009)|Magical Mystery Tour|3
2023|1|15|22|16|15|1|0|ABC|Be Near Me|How To Be A Zillionaire|3
2023|1|15|22|19|45|0|0|P!NK|Never Gonna Not Dance Again (Clean)|Never Gonna Not Dance Again|3
2023|1|15|22|23|22|0|0||||3
2023|1|15|22|23|42|0|0|Wild Cherry|Play That Funky Music (Album Version)|Wild Cherry|3
2023|1|15|22|28|29|0|0||||3
2023|1|15|22|28|29|0|0|Michael Giacchino|Catwoman|The Batman (Original Motion Picture Soundtrack)|3
2023|1|15|22|31|30|0|1|Tame Impala|Elephant|Lonerism|3
2023|1|15|22|34|59|2|1||||3
2023|1|15|22|35|7|2|1|The Beths|Expert In A Dying Field|Expert In A Dying Field|3
2023|1|15|22|39|11|0|1|Zach Bryan|Something in the Orange  (Z&E's Version)|American Heartbreak|3
2023|1|15|22|43|16|1|1|Cathy Dennis|Touch Me (All Night Long)|Move To This|3
2023|1|15|22|47|17|1|1||||3
2023|1|15|22|47|34|1|1|The Bravery|Believe (Album Version)|The Sun And The Moon|3
2023|1|15|22|51|17|2|1|Frank Sinatra|I Get A Kick Out Of You (Remastered)|Ultimate Sinatra: The Centennial Collection|3
2023|1|15|22|54|7|2|2|Nirvana|Come As You Are (Live Version)|MTV Unplugged In New York|3
2023|1|15|22|58|19|0|1|Vince Guaraldi Trio|Linus And Lucy|A Charlie Brown Christmas [2012 Remastered & Expanded Edition]|3
2023|1|15|23|1|17|0|1|David Guetta|Titanium (feat. Sia)|Nothing but the Beat|3
2023|1|15|23|5|8|0|1|Concrete Blonde|Joey|Bloodletting|3
2023|1|15|23|9|10|0|1||||3
2023|1|15|23|9|23|0|1|The Cars|Let's Go  (2016 Remaster)|The Complete Elektra Albums Box|3
2023|1|15|23|12|52|0|1|LL COOL J|Mama Said Knock You Out|Mama Said Knock You Out|3
2023|1|15|23|17|39|0|1|Christina Aguilera|Genie In a Bottle|Christina Aguilera (Expanded Edition)|3
2023|1|15|23|21|14|0|1|Blues Traveler|Hook (Album Version)|1,000,000 People Can't Be Wrong|3
2023|1|15|23|25|55|1|1|The Standells|Dirty Water|Dirty Water|4
2023|1|15|23|28|31|0|1||||4
2023|1|15|23|28|31|0|1|House Of Pain|Jump Around (LP Version)|Rhino Hi-Five: House Of Pain|4
2023|1|15|23|32|3|1|2|Fergie|Clumsy (Album Version)|The Dutchess Deluxe|4
2023|1|15|23|36|3|2|2||||4
2023|1|15|23|36|23|2|2|Stone Temple Pilots|Vasoline  (2019 Remaster)|Purple  |4
2023|1|15|23|39|11|0|2|Paul Simon|You Can Call Me Al|Graceland (25th Anniversary Deluxe Edition)|4
2023|1|15|23|43|40|0|2|Public Enemy|Bring The Noise|It Takes A Nation Of Millions To Hold Us Back|4
2023|1|15|23|47|18|0|2|Vampire Weekend|Unbelievers|Modern Vampires of the City|4
2023|1|15|23|50|37|0|2|The Black Eyed Peas|My Humps|Monkey Business|4
2023|1|15|23|55|57|1|2||||4
2023|1|15|23|56|12|1|2|The Hot Sardines|When I Get Low I Get High|French Fries & Champagne|4
2023|1|15|23|59|56|0|2||||4
2023|1|16|0|0|5|0|2|Gorillaz|New Gold (feat. Tame Impala and Bootie Brown)|Cracker Island|4
2023|1|16|0|3|35|0|2|Pearl Jam|Alive  (2008 Brendan O'Brien Mix)|Ten Redux|4
2023|1|16|0|9|14|0|2|The Cranberries|Linger (Album Version)|Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)|4
2023|1|16|0|13|38|0|2|Everclear|Santa Monica (Remastered 2004)|The Best Of Everclear|4
2023|1|16|0|16|49|0|0||||4
2023|1|16|0|17|3|0|0|Whitesnake|Still Of The Night  (2022 Remix)|Greatest Hits |4
2023|1|16|0|23|46|0|0|30 Seconds To Mars|City Of Angels|LOVE LUST FAITH + DREAMS|4
2023|1|16|0|28|39|0|0||||4
2023|1|16|0|28|48|0|0|Del Tha Funkee Homosapien|Mistadobalina (LP Version)|I Wish My Brother George Was Here|4
2023|1|16|0|32|56|0|0|Grimes|Kill V. Maim|Art Angels|4
2023|1|16|0|37|0|0|0||||4
2023|1|16|0|37|14|0|0|LL COOL J|Rock The Bells|Radio|4
2023|1|16|0|41|14|0|0|Pierce The Veil|Emergency Contact|Modern Rock Radio January 2023|4
2023|1|16|0|44|49|0|0|Madonna|Die Another Day (Deepsky Radio Edit)  (2022 Remaster)|Finally Enough Love: 50 Number Ones|4
2023|1|16|0|48|52|2|0|The Toucans Steel Drum Band|No Woman No Cry|Toucans Play Reggae|4
2023|1|16|0|54|16|0|0|New Order|Blue Monday  (2020 Digital Master)|Blue Monday |4
2023|1|16|1|1|34|0|0||||4
2023|1|16|1|1|34|0|0|Led Zeppelin|Gallows Pole  (Remaster)|Led Zeppelin III (HD Remastered Edition)|4
2023|1|16|1|6|32|0|0|The Wiseguys|Start the Commotion|The Antidote|4
2023|1|16|1|12|23|1|0|The Cars|Just What I Needed  (2016 Remaster)|The Complete Elektra Albums Box|4
2023|1|16|1|16|2|0|0|Gojira|Flying Whales|From Mars to Sirius|4
2023|1|16|1|23|43|0|0||||4
2023|1|16|1|23|54|0|0|Massive Attack|Teardrop (Remastered 2019)|Mezzanine (20th Anniversary Deluxe Edition)|4
2023|1|16|1|29|11|0|0||||5
2023|1|16|1|29|12|0|0|En Vogue|My Lovin' (You're Never Gonna Get It)  (2022 Remaster)|Funky Divas (Expanded Edition) |5
2023|1|16|1|33|49|0|0|The Presidents Of The United States Of America|Peaches|The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition|4
2023|1|16|1|36|37|0|0|Beastie Boys|Intergalactic (Remastered 2009)|Hello Nasty (Remastered Edition)|4
2023|1|16|1|40|24|0|0|The Lemonheads|Into Your Arms|The Best Of The Lemonheads|4
2023|1|16|1|43|1|0|0|The Prodigy|Breathe|Their Law The Singles 1990 - 2005|4
2023|1|16|1|48|35|0|0||||4
2023|1|16|1|48|49|0|0|Bush|Comedown|Sixteen Stone (Remastered)|5
2023|1|16|1|54|9|0|0|Quad City DJ's|C'mon N' Ride It (The Train)  (Radio Mix)|C'mon N' Ride It (The Train)|4
2023|1|16|1|58|6|1|0|The Beatles|Ticket To Ride (Remastered)|The Beatles 1962 - 1966|4
2023|1|16|2|1|6|0|0|Garbage|I Think I'm Paranoid|Version 2.0|4
2023|1|16|2|4|40|0|0|Alice In Chains|Man in the Box|Facelift|4
2023|1|16|2|9|24|0|0|Soul For Real|Every Little Thing I Do|Candy Rain|4
2023|1|16|2|13|31|0|0||||4
2023|1|16|2|13|48|0|0|Tony Bennett|The Best Is Yet to Come (Album Version)|I Left My Heart In San Francisco|4
2023|1|16|2|16|8|0|0|Prince|The Beautiful Ones  (2015 Paisley Park Remaster)|Purple Rain Deluxe |4
2023|1|16|2|21|13|0|0|Beck|Dreams (Colors Mix)|Colors|4
2023|1|16|2|26|6|0|0|The Knocks|All About You (feat. Foster The People)|All About You (feat. Foster The People)|5
2023|1|16|2|29|38|0|0||||4
2023|1|16|2|29|43|0|0|Justin Timberlake|SexyBack|FutureSex/LoveSounds Deluxe Edition|4
2023|1|16|2|33|37|0|0||||4
2023|1|16|2|33|47|0|0|Tracy Chapman|Fast Car (LP Version)|Tracy Chapman|4
2023|1|16|2|38|39|0|0|St. Lucia|Dancing On Glass|Matter|4
2023|1|16|2|42|36|0|1||||4
2023|1|16|2|42|46|0|1|Stephen Sanchez|Until I Found You|Mainstream Top 20|4
2023|1|16|2|45|32|0|1|Linkin Park|Nobody's Listening|Meteora (StudioMasters Edition)|4
2023|1|16|2|48|31|0|1|Good Charlotte|I Don't Wanna Be In Love (Dance Floor Anthem)|Good Morning Revival|4
2023|1|16|2|52|31|1|0|Green Day|Longview|Greatest Hits: God's Favorite Band|4
2023|1|16|2|56|14|0|0||||4
2023|1|16|2|56|29|0|0|Will Smith|Wild Wild West (Album Version - No Intro)|Greatest Hits|4
2023|1|16|3|0|34|0|0|Rage Against The Machine|Bulls On Parade (Album Version)|Evil Empire|4
2023|1|16|3|4|22|0|0|Vertical Horizon|Everything You Want|Everything You Want|4
2023|1|16|3|8|27|0|0|AC/DC|For Those About to Rock (We Salute You)  (Live - 1991)|Live (Collector's Edition)|4
2023|1|16|3|15|26|1|0|Pearl Jam|Corduroy (Remastered) (2011 Remaster)|Vitalogy|4
2023|1|16|3|19|45|0|0||||5
2023|1|16|3|20|5|0|0|Vince Guaraldi Trio|Cast Your Fate To The Wind (Album Version)|The Definitive Vince Guaraldi|5
2023|1|16|3|23|7|1|0|Jean Dawson|Sick Of It*|Sick Of It*|5
2023|1|16|3|25|14|1|0|CAKE|The Distance|Fashion Nugget (Deluxe Edition)|5
2023|1|16|3|28|8|1|0|Duran Duran|Hungry Like the Wolf  (2009 Remaster)|Rio |5
2023|1|16|3|31|41|1|0|Cafune|Tek It|Rock Top 20|5
2023|1|16|3|34|45|0|0|Seafret x Seeb|Atlantis|Express Audio DFF December 2022: Week 2|5
2023|1|16|3|37|58|0|0|B.B. King|The Thrill Is Gone|Completely Well|5
2023|1|16|3|43|19|0|0|The Proclaimers|I'm Gonna Be (500 Miles)  (2011 Remaster)|Sunshine On Leith (2011 - Remaster)|5
2023|1|16|3|46|48|0|0|Elvis Presley|All Shook Up|The Essential Elvis Presley|5
2023|1|16|3|48|43|0|0||||5
2023|1|16|3|48|58|0|0|The Time|The Bird (Album Version)|Ice Cream Castle|5
2023|1|16|3|56|34|0|0|Propellerheads|Spybreak!  (Short One)|Spybreak! |5
2023|1|16|4|0|30|0|0|OneRepublic|All The Right Moves|Waking Up|5
2023|1|16|4|4|17|0|0|Bob Marley & The Wailers|Roots, Rock, Reggae|Rastaman Vibration|5
2023|1|16|4|7|43|0|0|The Who|Baba O'Riley (Original Album Version)|Who's Next|5
2023|1|16|4|12|39|0|0||||5
2023|1|16|4|12|54|0|0|Talking Heads|Once in a Lifetime  (2005 Remastered Album Version)|Remain in Light |5
2023|1|16|4|17|4|0|0|David Bowie|Modern Love  (2018 Remaster)|Let's Dance |5
2023|1|16|4|21|38|0|0|Sam Smith & Kim Petras|Unholy (David Guetta Acid Remix)|Unholy (David Guetta Acid Remix)|4
2023|1|16|4|24|25|0|0|Quad City DJ's|C'mon N' Ride It (The Train)  (Radio Mix)|C'mon N' Ride It (The Train)|4
2023|1|16|4|28|22|0|1||||4
2023|1|16|4|28|33|0|0|Jefferson Airplane|Somebody To Love (Pop #5/chart debut: 4/1/67)|Surrealistic Pillow|4
2023|1|16|4|31|24|0|1||||4
2023|1|16|4|31|32|0|0|Venbee x goddard.|Messy In Heaven (Edited)|Modern Rock Radio January 2023|4
2023|1|16|4|34|21|0|0||||4
2023|1|16|4|34|29|0|0|Diana Krall|Cry Me A River|The Look Of Love|4
2023|1|16|4|39|25|0|0|Blue October|Where Did You Go I'm Less Of A Mess These Days|Where Did You Go I'm Less Of A Mess These Days|4
2023|1|16|4|42|38|0|0|Jimi Hendrix|Foxey Lady|Are You Experienced|5
2023|1|16|4|45|49|2|0|Harry Belafonte|Jump in the Line|Jump Up Calypso|4
2023|1|16|4|49|25|0|0|Beck|Where It's At|Odelay|4
2023|1|16|4|54|42|0|0||||4
2023|1|16|4|55|7|0|0|The Romantics|What I Like About You (Album Version)|Super Hits|4
2023|1|16|4|58|1|0|0|Murray Head|One Night In Bangkok (From “Chess” / Remastered 2016)|One Night In Bangkok|4
2023|1|16|5|1|13|0|0|George Kranz|Din Daa Daa (Original US Mix)|The Renegade Beat Invasion|4
2023|1|16|5|7|29|0|0|The Prodigy|Out of Space|Their Law The Singles 1990 - 2005|4
2023|1|16|5|12|28|1|0|Blue Öyster Cult|Godzilla|Don't Fear The Reaper: The Best of Blue Öyster Cult|4
2023|1|16|5|16|7|0|0|Starset|Waiting On The Sky To Change|Waiting On The Sky To Change|4
2023|1|16|5|20|9|0|0||||4
2023|1|16|5|20|29|0|0|Vampire Weekend|Cape Cod Kwassa Kwassa|Vampire Weekend|4
2023|1|16|5|23|59|0|0|Rob Zombie|Living Dead Girl (Album Version)|Hellbilly Deluxe|4
2023|1|16|5|27|20|0|0|Public Enemy|Can't Truss It|Apocalypse 91… The Enemy Strikes Black|4
2023|1|16|5|32|46|0|0||||4
2023|1|16|5|33|7|0|0|Roy Orbison|Oh, Pretty Woman|The Monument Album Collection|4
2023|1|16|5|36|0|0|0|AWOLNATION|Not Your Fault|Megalithic Symphony |4
2023|1|16|5|39|54|0|0|THE GOO GOO DOLLS|Iris|Dizzy up the Girl|5
2023|1|16|5|44|32|0|0||||4
2023|1|16|5|44|44|0|0|LL COOL J|Mama Said Knock You Out|Mama Said Knock You Out|4
2023|1|16|5|49|31|1|1|San Juan Project|Tik-Tak|The Expanse - The Collector’s Edition|4
2023|1|16|5|53|10|1|0|Ammy Virk|Teri Jatti|Teri Jatti|4
2023|1|16|5|55|41|3|0|Ready For The World|Oh Sheila (Album Version)|Ready For The World|4
2023|1|16|5|59|40|2|0|Beyoncé|BREAK MY SOUL|Renaissance|4
2023|1|16|6|4|16|0|0|Rammstein|Du hast|Sehnsucht|5
2023|1|16|6|8|10|0|0||||4
2023|1|16|6|8|23|0|0|Queens Of The Stone Age|No One Knows|Songs For The Deaf|4
2023|1|16|6|13|1|0|0|Dirty Vegas|Days Go By|Days Go By|4
2023|1|16|6|17|8|1|1|The Velvet Underground|Sweet Jane   (Full Length Version; 2015 Remaster)|Loaded |4
2023|1|16|6|21|8|1|0|Vance Joy|Fire and the Flood|Dream Your Life Away |4
2023|1|16|6|25|14|0|0|Stevie Nicks|Landslide  (Live)|Live In Concert The 24 Karat Gold Tour|4
2023|1|16|6|30|4|0|0||||4
2023|1|16|6|30|14|0|0|The Wombats|Turn|Beautiful People Will Ruin Your Life|4
2023|1|16|6|33|33|0|0||||4
2023|1|16|6|33|42|0|0|Rufus|Ain't Nobody (Album Version)|Stompin' At The Savoy|4
2023|1|16|6|38|13|1|0|Bo Diddley|Who Do You Love (Single Version)|His Best|4
2023|1|16|6|40|39|1|0|Deep Purple|Burn|Burn|4
2023|1|16|6|46|37|2|1|Trivium|Until the World Goes Cold|Silence in the Snow|4
2023|1|16|6|51|52|0|0||||4
2023|1|16|6|52|7|0|0|Queen|Under Pressure (Remastered 2011)|Hot Space|4
2023|1|16|6|56|0|0|0||||4
2023|1|16|6|56|16|0|0|Highly Suspect|Natural Born Killer|Rock Top 20|4
2023|1|16|6|59|29|0|1|K. Flay|High Enough|Every Where Is Some Where|4
2023|1|16|7|3|19|1|1|Howard Jones|Things Can Only Get Better  (2018 Remaster)|Dream Into Action |4
2023|1|16|7|7|7|0|1|Chrissie Hynde|Middle of the Road|Learning to Crawl|4
2023|1|16|7|11|17|1|0|Falco|Rock Me Amadeus|Rock Me Amadeus 30th Anniversary|4
2023|1|16|7|14|35|0|0||||4
2023|1|16|7|14|46|0|0|Smash Mouth|All Star (Album Version)|All Star Smash Hits|4
2023|1|16|7|18|0|1|0|I DONT KNOW HOW BUT THEY FOUND ME|Leave Me Alone|RAZZMATAZZ|4
2023|1|16|7|21|32|0|0|Janet Jackson|Nasty|Control|4
2023|1|16|7|25|34|0|0|Frou Frou|Breathe In|Details|4
2023|1|16|7|30|4|0|0|Vince Guaraldi Trio|Linus And Lucy|A Charlie Brown Christmas [2012 Remastered & Expanded Edition]|4
2023|1|16|7|33|1|0|0||||4
2023|1|16|7|33|10|0|0|Lorde|Royals|Pure Heroine|4
2023|1|16|7|36|18|1|0||||4
2023|1|16|7|36|53|1|0|Maxi Priest|Close To You|The Best Of Me|4
2023|1|16|7|42|10|0|0|The Presidents Of The United States Of America|Lump|The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition|4
2023|1|16|7|44|22|0|0|Jacob Banks|Chainsmoking|Village|4
2023|1|16|7|47|33|0|0|Dua Lipa|Levitating|Future Nostalgia|4
2023|1|16|7|50|54|1|1|Siouxsie & The Banshees|Kiss Them For Me|The Best Of...|4
2023|1|16|7|55|9|0|0|Looking Glass|Brandy (You're a Fine Girl)|Looking Glass|4
2023|1|16|7|58|6|0|0||||4
2023|1|16|7|58|23|0|0|The Cars|Good Times Roll  (2016 Remaster)|The Complete Elektra Albums Box|4
2023|1|16|8|2|5|1|0|Bastille|Flaws|All This Bad Blood|4
2023|1|16|8|5|41|0|0|Echosmith|Cool Kids (our version)|Cool Kids (our version)|5
2023|1|16|8|9|13|0|0|Trapt|Headstrong (Album Version)|Trapt|5
2023|1|16|8|13|44|0|0|Matt Monro|My Kind of Girl|The Best Of Matt Monro|5
2023|1|16|8|16|37|0|0|The Temptations|Just My Imagination (Running Away With Me) (Single Version / Mono)|Sky's The Limit|5
2023|1|16|8|20|15|0|1|A Flock Of Seagulls|I Ran (So Far Away)|A Flock Of Seagulls|5
2023|1|16|8|25|15|1|1|Sir Sly|&Run|Don't You Worry, Honey|6
2023|1|16|8|28|52|0|0||||6
2023|1|16|8|29|7|0|0|Nelly f./Chris Lane|Birthday Girl (Clean)|Birthday Girl|7
2023|1|16|8|31|48|0|0||||6
2023|1|16|8|31|59|0|0|INXS|What You Need   (Single Version; 2014 Remaster)|Listen Like Thieves |6
2023|1|16|8|35|26|2|0||||6
2023|1|16|8|35|42|2|0|Kaiser Chiefs|Ruby|Yours Truly, Angry Mob|6
2023|1|16|8|38|58|0|0|AC/DC|Rock and Roll Ain't Noise Pollution|Back In Black|6
2023|1|16|8|43|10|0|0|Miles Davis|So What|Kind Of Blue|6
2023|1|16|8|52|6|0|0|Ramones|Blitzkrieg Bop  (2016 Remaster)|Ramones - 40th Anniversary Deluxe Edition (Remastered)|6
2023|1|16|8|54|17|0|0||||6
2023|1|16|8|54|30|0|0|Green Day|Pollyanna|Pollyanna|6
2023|1|16|8|57|44|0|0|Prince|1999  (2019 Remaster)|1999|6
2023|1|16|9|3|58|1|0|The Black Eyed Peas|Boom Boom Pow|THE E.N.D. (THE ENERGY NEVER DIES)|5
2023|1|16|9|8|2|1|1|Modern English|I Melt with You|After the Snow|5
2023|1|16|9|12|3|1|1|blink-182|All The Small Things|Enema Of The State|5
2023|1|16|9|14|45|1|1||||6
2023|1|16|9|14|57|1|1|The Cure|Just Like Heaven (Live)|Anniversary: 1978 - 2018 Live In Hyde Park London|6
2023|1|16|9|18|52|0|2|Garbage|I Think I'm Paranoid|Version 2.0|5
2023|1|16|9|22|26|0|2|Imagine Dragons|Believer|Evolve|5
2023|1|16|9|25|45|1|1|Janet Jackson|The Best Things In Life Are Free (From "Mo' Money" Soundtrack)|Mo' Money|5
2023|1|16|9|30|16|0|2|Rage Against The Machine|Guerrilla Radio|The Battle Of Los Angeles|5
2023|1|16|9|33|41|0|1|Pat Benatar|Fire And Ice (Remastered)|Greatest Hits|5
2023|1|16|9|36|51|0|1||||5
2023|1|16|9|37|1|0|1|Duffy|Mercy|Rockferry|5
2023|1|16|9|40|32|0|1||||5
2023|1|16|9|40|48|0|1|Dark Below|Hate Being Human|Hate Being Human|5
2023|1|16|9|44|5|0|1|Tegan And Sara|Yellow (Clean Edit)|Modern Rock Radio September 2022|5
2023|1|16|9|47|31|0|1||||5
2023|1|16|9|47|47|0|1|Tom Tom Club|Genius of Love|Tom Tom Club|5
2023|1|16|9|53|22|1|1|Sixpence None The Richer|There She Goes|Sixpence None the Richer: Greatest Hits|5
2023|1|16|9|55|55|2|1|Tyler Bates|Story Of Wick|John Wick|5
2023|1|16|9|58|50|1|1|Brian Tyler|Iron Man 3 (From "Iron Man 3"/Score)|Iron Man 3|5
2023|1|16|10|1|5|1|1|K. Flay|Blood In The Cut|Every Where Is Some Where|5
2023|1|16|10|4|12|2|1|America|A Horse with No Name (Album Version)|America's Greatest Hits - History|5
2023|1|16|10|8|15|2|1|Technotronic|Pump Up The Jam|Pump Up The Jam|5
2023|1|16|10|13|29|0|1||||5
2023|1|16|10|13|42|0|1|Coldplay|A Sky Full of Stars|Ghost Stories|5
2023|1|16|10|17|56|2|2|Tony Bennett|Who Can I Turn To? (Album Version)|The Complete Tony Bennett/Bill Evans Recordings|5
2023|1|16|10|20|18|1|2|The Neighbourhood|Sweater Weather|Sweater Weather|5
2023|1|16|10|24|8|1|2|Kosheen|Hide U (2021 Remaster)|Resist|5
2023|1|16|10|28|10|0|2|Rihanna|We Found Love (Album Version)|Talk That Talk|5
2023|1|16|10|31|41|2|3|Various Interprets|Dream Is Collapsing|Inception |6
2023|1|16|10|34|2|2|1||||5
2023|1|16|10|34|17|2|1|Company B|Fascinated|Fascinated|5
2023|1|16|10|41|46|0|1||||6
2023|1|16|10|41|55|0|1|Green Day|Hitchin' a Ride|Greatest Hits: God's Favorite Band|6
2023|1|16|10|44|38|0|1|Golden Earring|Twilight Zone (Single Version)|Twilight Zone|6
2023|1|16|10|49|8|1|1|David Bowie|Ziggy Stardust  (2012 Remaster)|The Rise and Fall of Ziggy Stardust and the Spiders from Mars |6
2023|1|16|10|52|16|0|1|PVRIS|Death of Me|Use Me|6
2023|1|16|10|55|44|0|1|Weezer|Beverly Hills|Make Believe|6
2023|1|16|10|58|57|1|1|Elvis vs JXL|A Little Less Conversation (JXL Radio Edit Remix)|Elvis 30 #1 Hits|6
2023|1|16|11|2|28|0|1|No Doubt|Hey Baby|Rock Steady|6
2023|1|16|11|5|54|0|1||||6
2023|1|16|11|6|16|0|1|Queen|Another One Bites The Dust (Remastered 2011)|Greatest Hits|6
2023|1|16|11|9|47|1|1|Freddie McGregor|Sweet Lady|Big Ship|7
2023|1|16|11|12|50|1|1|Caron Wheeler|Livin' In The Light|UK Blak|6
2023|1|16|11|17|15|2|1|AC/DC|For Those About to Rock (We Salute You)  (Live - 1991)|Live (Collector's Edition)|7
2023|1|16|11|24|14|1|2|Lisa Loeb|Stay (I Missed You)|Stay (I Missed You)|7
2023|1|16|11|27|9|0|2|Prince|Take Me With U  (Live In Syracuse, March 30, 1985 - 2022 Remaster)|Prince and The Revolution: Live |7
2023|1|16|11|32|2|0|2||||7
2023|1|16|11|32|22|0|2|Pet Shop Boys|West End Girls  (2001 Remaster)|Please|7
2023|1|16|11|36|58|0|2|The Stranglers|Golden Brown|La Folie|7
2023|1|16|11|40|17|0|2|OneRepublic|West Coast|West Coast|7
2023|1|16|11|43|28|0|2||||7
2023|1|16|11|43|33|0|2|Bruno Mars|24K Magic|24K Magic|7
2023|1|16|11|47|17|0|2||||7
2023|1|16|11|47|20|0|2|Clinton Kane|Avo Toast|Avo Toast|7
2023|1|16|11|50|0|0|2|Nirvana|Where Did You Sleep Last Night (Live Version)|MTV Unplugged In New York|7
2023|1|16|11|54|57|0|1||||6
2023|1|16|11|54|57|0|1|Janet Jackson|Alright|Rhythm Nation 1814|6
2023|1|16|12|1|34|0|1|Robin S|Show Me Love (LP Version)|Show Me Love|5
2023|1|16|12|5|54|0|1|Information Society|What's On Your Mind [Pure Energy] [Club Radio Edit]|What's On Your Mind [Pure Energy] [Pure Energy Radio Edit] / What's On Your Mind [Pure Energy] [Club Radio Edit] [Digital 45]|5
2023|1|16|12|9|10|0|1|Nine Inch Nails|Something I Can Never Have (Remastered)|Pretty Hate Machine|5
2023|1|16|12|14|55|0|1|George Thorogood & The Destroyers|Bad to the Bone (96kHz/24bit)|Bad To The Bone|5
2023|1|16|12|19|42|0|1|Duran Duran|All She Wants Is  (2010 Remaster)|Big Thing |5
2023|1|16|12|24|5|1|1||||6
2023|1|16|12|24|19|1|2|TLC|No Scrubs|20|6
2023|1|16|12|27|46|0|1|Concrete Blonde|Bloodletting (The Vampire Song)|Bloodletting|6
2023|1|16|12|33|39|0|1|Led Zeppelin|Gallows Pole  (Remaster)|Led Zeppelin III (HD Remastered Edition)|5
2023|1|16|12|38|24|0|1|The Kinks|All Day and All of the Night  (2014 Remastered Version)|Best Of|5
2023|1|16|12|40|43|1|1|Armand van Helden|The Funk Phenomena (Radio Edit)|The Funk Phenomena|5
2023|1|16|12|44|30|0|2||||5
2023|1|16|12|44|49|0|2|Richard Armitage|Misty Mountains|The Hobbit: An Unexpected Journey (Original Motion Picture Soundtrack) |5
2023|1|16|12|46|24|0|1|Joan Jett & The Blackhearts|I Love Rock 'N Roll|I Love Rock 'N' Roll (Expanded Edition)|5
2023|1|16|12|49|18|0|1|PVRIS|You and I|White Noise |5
2023|1|16|12|53|37|1|2||||5
2023|1|16|12|53|48|1|2|The Waitresses|I Know What Boys Like|Wasn't Tomorrow Wonderful?|5
2023|1|16|12|56|51|0|2|Janet Jackson|Love Will Never Do (Without You)|Rhythm Nation 1814|4
2023|1|16|13|2|36|0|2|Filter|One  (2009 Remastered Version)|The X-Files: The Album|5
2023|1|16|13|7|9|0|2|Tame Impala|Lost In Yesterday|The Slow Rush|6
2023|1|16|13|11|16|0|3|Hans Zimmer|Rise|The Dark Knight Rises (Original Motion Picture Soundtrack) |5
2023|1|16|13|18|18|0|2||||5
2023|1|16|13|18|19|0|2|Smash Mouth|Walkin' On The Sun (Album Version)|All Star Smash Hits|5
2023|1|16|13|21|45|0|3|Switchfoot|Meant to Live (Album Version)|The Beautiful Letdown (Deluxe Version)|5
2023|1|16|13|25|0|0|2|Steve Martin|All Night Long|“The Long-Awaited Album”|5
2023|1|16|13|28|32|0|1|Thomas Dolby|Hyperactive!  (2009 Remastered Version)|The Flat Earth |7
2023|1|16|13|32|36|0|2|Nu Shooz|I Can't Wait|Poolside|6
2023|1|16|13|37|58|1|2|Oingo Boingo|Weird Science (Album Version)|Dead Man's Party|6
2023|1|16|13|44|3|0|1||||6
2023|1|16|13|44|17|0|1|Real McCoy|Another Night|Another Night|6
2023|1|16|13|48|10|0|2|Bill Withers|Use Me|The Essential Bill Withers|6
2023|1|16|13|51|39|0|2||||5
2023|1|16|13|51|40|0|2|Laid Back|White Horse|Good Vibes - The Very Best of Laid Back|5
2023|1|16|13|55|42|0|2|Kelly Clarkson|Behind These Hazel Eyes|Breakaway|5
2023|1|16|13|58|56|0|2|Big Audio Dynamite|Rush (Single Version)|Planet Bad Greatest Hits|4
2023|1|16|14|1|58|0|1|Four Tops|Baby I Need Your Loving (Single Version (Mono))|The Ultimate Collection:  Four Tops|5
2023|1|16|14|4|37|1|1|Peter Gabriel|Games Without Frontiers|Shaking The Tree: 16 Golden Greats |4
2023|1|16|14|8|34|1|1|Danzig|Mother (Album Version)|Danzig|4
2023|1|16|14|11|56|3|1||||5
